timestamp_utc,city,niche,business_name,address,phone,website,rating,num_reviews,would_call,reason,evidence_quote,highlighted_evidence_json,owner_name_guess,reviews_json
2026-03-16T09:43:48Z,nashville,electrician,West Side Electric Service,"
3804 Charlotte Ave, Nashville, TN 37209",,https://westsideelectricservice.com/,4.4,89,yes,"even though it says an operator is answering the phones, jerry is still mentioned as the owner of the team many times",,"[{""review_index"": 2, ""text"": ""time Jerry has come""}, {""review_index"": 3, ""text"": ""they have such a great operator answering the phones""}, {""review_index"": 4, ""text"": ""Jerry and his team""}, {""review_index"": 6, ""text"": ""Jerry and his team""}]",jerry,"[""I haven't done business with them, but I will. They graciously gave detailed advice immediately over the phone during the January 2026 ice storm when a neighbor's neutral line from the pole came detached. Electricity seemed to work fine, but it was potentially a safety issue. They took their time, and patiently answered my electrically unsavvy neighbor's questions. We deeply appreciated it."", ""This is the 2nd time Jerry has come to our rescue with electrical issues. I called Jerry and he came out to diagnose the issues that same day. His prices are fair and we feel comfortable knowing we have a trusted electrician to call whenever anything arises. Thank you Jerry and team!"", ""This place is the ...BEST... everyone there is so respectful and well-mannered and they're always on time. five stars from me. I was very satisfied!!! Also, they have such a great operator answering the phones"", ""We had an excellent experience with Jerry and his team at West Side Electric. Woody and his apprentice Jared came out this morning and replaced an old breaker box in our 1969 home and you’d think they could do it with their eyes closed. They were knowledgeable, polite, and efficient with their work. We will absolutely be using them for any electrical needs in the future."", ""Horrible customer service. Owner is sketchy and does NOT stand behind his work when i there’s an issue in a month. Price $2,000+ Services Heating system repair"", ""I have worked with Jerry and his team for various electrical and HVAC needs over the years. They are always punctual, up-front and honest, and priced reasonably for their services. Jerry literally just saved me hundreds when a big box company quoted me for a repair and replacement part on my HVAC unit that he was able to come out and repair without a replacement part! Thankful and highly recommend giving them a call for your electrical and HVAC needs!""]"
2026-03-16T09:44:10Z,nashville,electrician,LA's custom power and lighting your one source for electricians and power generation,"
2812 Lebanon Pike, Nashville, TN 37214",,http://www.lascustompowerandlighting.com/,4.6,59,yes,lyle mentioned a bunch as the owner of the team,,"[{""review_index"": 1, ""text"": ""Lyle and his team were fantastic""}, {""review_index"": 2, ""text"": ""Lyle and his team""}, {""review_index"": 3, ""text"": ""Lyle and his team""}]",lyle,"[""Lyle and his team were fantastic!!! They installed our new Cummins generator within two days and ensured everything was working properly and efficiently. Truly, the best customer service and overall experience. I highly recommend Nashville Generators for our your electrical needs!!!"", ""Lyle and his team could not have been more professional. They were prompt, efficient, and considerate of the work and I have great peace of mind at home after our generator was installed. ***update to previous review*** I unfortunately have to edit my prior review (as seen above) from five stars to one star. When we first contacted Lyle, there was some confusion around whether we needed a permit. Lyle said we could get one but we didn’t need one and that he was going to install everything to code. Based on the reviews for Lyle, we figured he knew what he was talking about, so we hired him. We were really happy with everything up to that point. During the ice storm, our generator worked. It ran power and heat to the house during the outage. However, we had a different contractor come to the house and while he was around the side by the generator, he said he noticed the gas pipes that feed the generator were too small and not to code. He ran the calculations and confirmed that the gas pipes were undersized. My wife called Lyle to ask about this and he said he’d come by on Friday. She called him morning of to check on what time he’d be by and he said he’d actually be by Monday. She said not a problem. But, he then started asking why she was bringing up gas pipe sizes after our generator worked. She said because it wasn’t installed according to code or the manual and we were concerned. Lyle became very upset. He kept asking her why she just wasn’t saying \""thank you\"" and saying that there isn’t an issue with the gas pipe size because it worked. It was a brand new generator that was not installed according to its own installation manual or to codes, and we never agreed to that. Lyle tried to say I had agreed that it wouldn’t be sized large enough to run our pool heater and that was why it was undersized. But 1. that's not true and 2. even when you only run the calculations for the generator, the gas pipe wasn't sized correctly. Lyle then said, “I’ll just come rip everything out and give you a refund, how’s that?” She said that was a bit drastic and we just wanted it installed according to the product manual, and he shouted back, “I WROTE THE MANUAL!” (He did not). He then offered to replace the 0.75” pipe to a 1” pipe, but we had been advised that the pipe size needed was at least 1.25”. Lyle just laughed at her. Lyle then said something so disgusting that we knew we were done with him. Lyle did some work for my grandmother during the ice storm. My wife handles the billing for my grandmother for these types of things. She texted Lyle her email address, before he could even ask for it, so he could send her the invoice and she thanked Lyle profusely for his work and helping my grandmother get heat again. He has not yet sent her an invoice for those services. Lyle decided, while on the phone with my wife and talking about our generator, to say “now I see the kind of person you are and how ungrateful you are and since you are in charge of billing at the other house, you’re probably not going to pay it so I’m going to have to put a lien on the house.” Again, he hasn’t even sent an invoice for his services, and he’s threatening to put a lien on my grandmother’s house because my wife correctly pointed out to Lyle that he didn’t install our generator according to its installation manual or code. She, rightfully so, got very upset with him for even suggesting that, and quickly hung up after that. A few minutes later, Lyle called me to tell me my wife was being “mean” to him. I asked him what he thought he was going to accomplish by calling me after threatening to put a lien on my grandmother’s home without having ever sent an invoice. He didn’t have an answer. I hung up on him. Lyle never once actually said that the generator was installed according to the manual or to code. He just said it was “fine.” We did not hire him to take shortcuts or make independent decisions about what was or was not acceptable for our generator and when we asked him about it, he got extremely defensive and aggressive. Beware."", ""Lyle and his team did a great job replacing my old generator!"", ""The electricians were fantastic. They rewired a portion of my house and built a backup generator with meticulous attention to detail. What I loved the most was how attentive and thorough they were in answering all of my inquiries."", ""Knowledge and Expertise is what you get when Lyle and his crew do work for you,,we had them install a Cummins Generator for our home (June 2025) it was put to use before the end of (July 2025) we are very,very HAPPY with there work and we Highly Recommend them,,thank you Lyle"", ""I have a Generac generator installed by LAs Custom Power & Lighting. Recently, my power went out for 16 hours - the longest it has been out since I’ve had the generator. The Generac worked like a champ! Thanks LA! Totally worth the investment.""]"
2026-03-16T09:45:22Z,nashville,electrician,Hardy Electric,"
241 Craigmeade Dr #2406, Nashville, TN 37214",,http://www.hardyelectric.net/,4.9,114,yes,mr hardy/ allen / alan are all the same person which can be inferred fairly easily,,"[{""review_index"": 1, ""text"": ""Alan was quick to respond""}, {""review_index"": 2, ""text"": ""Mr. Hardy was fantastic! Not only did he""}]",allen hardy,"[""Highly recommend going with Hardy Electric. Alan was quick to respond to my inquiry and gave me a lot of confidence over the phone. Most companies gave me the runaround whereas Alan was really upfront about the estimate for the work and what it would entail. Originally he was going to be out of town when I needed the service done and was willing to recommend me to someone else he trusted. We ended up waiting until he was back on Monday for the repair because he was clearly knowledgeable and trustworthy. He got the work done efficiently, quote was accurate and he was professional. Will certainly be using him again in the future!"", ""Mr. Hardy was fantastic! Not only did he offer free advice with my first call, but when I needed other help he came same day and fixed my issue. Can’t recommend enough!"", ""I found Hardy Electric on Google on a whim while needing to replace a hardwired LED light. I was hesitant to un-connect or connect any wiring myself, as everyone I know strays away from anything electrical. I called and spoke with Alan directly and sent him pictures of the inner workings of this LED. While I was anticipating bringing an Electrician out (Hiller was ready to send someone out and charge $$$), Alan encouraged that this is something most people can do. He walked me through the instructions on how to change one out and referred me to a distributor for the LED, which gave pricing less than half of Home Depot. He was ready to answer in case I needed help on the install but I followed Alan’s instructions and got it done in less than 3 minutes. Alan could have charged me a trip fee plus labor and supplies, but he was honest about the job and said most people can do it, whether they know it or not. There are a lot of companies whose integrity is lacking, and you have to be mindful of - Hardy Electric is not one of them. Good company, good owner, good business. Integrity all the way around."", ""Allen was super helpful today! He showed up quickly and told us what was going on without any charge. Highly Recommend."", ""Mr. Hardy actually answered the company phone! I explained the problem and he adjusted his calendar so he could be at my house within an hour. He was efficient and knowledgeable and had the problem solved in half an hour. Great work! Thank you!"", ""Mr. Hardy was professional,polite,and passionate about helping people. He was at my family's home within an hour. He listened to my concerns, looked over everything, and explained what he was fixing. I put one of the outlets he fixed in the photos so you can see a small portion of his workmanship I would highly recommend him for your electrical needs! Positive Responsiveness, Punctuality, Quality, Professionalism, Value Services General repairs, Electrical outlet & switch repair""]"
2026-03-16T09:49:35Z,nashville,locksmith,Tn lock and key services inc,"
5122 B, Nolensville Pk, Nashville, TN 37211",,Not listed,4.7,95,yes,kevin mentioned as the only name multiple times = owner,,"[{""review_index"": 1, ""text"": ""TN. LOCK & KEY. (kevin)""}, {""review_index"": 4, ""text"": ""Outstanding service by Kevin""}]",kevin,"[""TN. LOCK & KEY. (kevin). Is THE BEST locksmith ever met. Best Prices . Excellent and professional services. I plenty reccomended this bussines. Very fast ."", ""Kevin. EXCELLENT and PROFESIONAL lock smirh services. He charge me. ($240 LESS) . For same service our employee was couted by discounted lock.. I PLENTY Recommending this business TN. LOCK AND KEY. for your needs. Very FAST. and PROFESIONAL. I'M be master mechanic for 28 years. This is Best LOCKSMITH ever met This review IS AFTHER YEARS working with him."", ""I can’t sing the praises of this firm enough. Lost my keys at the Airport. Got jacked around for days by towing firms with wild quotes and no shows and ignored calls. The dealership was wanting to replace the computer snd charge close to $500 for a new key. This gentleman was at my car 20 minutes after I called. Within 45 minutes I had 2 new keys cut, the car working and he did it for a fraction of everyone else. Just a great guy. True professional. Refused to take advantage of my situation."", ""Outstanding service by Kevin. Lost only key fob to car and it was replaced a reprogrammed in less than 15 mins. Priced less than 1/2 of what the dealer changes and comes to you . Thank you Kevin you are in my phone and my families for any future needs"", ""Great communication and prompt arrival. He was able to make my key, charged my dead battery, and gave me a second backup key for a very reasonable price. I would definitely give him my business again!"", ""I called all over Nashville to find a locksmith for what I needed. I spoke with Kevin, it's very helpful and very confident In his abilities. Now I see why! This is hands down the best locksmith there is in Nashville! Thank you Kevin!""]"
2026-03-16T09:50:05Z,nashville,locksmith,LOCKSMITH PRO INC,"
2115 Murfreesboro Pike, Nashville, TN 37217",,https://www.locksmithprotec.com/,4.9,120,yes,"tony mentioned as the owner, i would call just to try and connect with him even if the chances are low",,"[{""review_index"": 3, ""text"": ""The owner, Tony,""}]",tony,"[""I came here after going to another place that honestly didn’t know what they were doing. I’m really glad I decided to Google around and found this spot. The price was reasonable, and they had me in and out in about five minutes. Super easy process and clearly knew their stuff. Highly recommend. I even left with a new keychain for my keys lol."", ""Great experience and awesome help! Was very helpful and fast and service was great! Come here for all your car needs!"", ""I got my fob replaced. The owner, Tony, was great. The work was fast, friendly, and professionally done!"", ""Mr. Ahmed was very professional and friendly ! Service great! I trust This company!"", ""One of the best experiences with services here in Nashville. They were true to their word and got to my house in 15-20 min to let us in. The price was unbeatable especially for a 5pm lockout. Respectful, quick and priced well. I would recommend them to anyone in the area."", ""Locksmith pro Very nice people I called them. They came on time very friendly. Services Lock rekeying""]"
2026-03-16T09:53:06Z,nashville,locksmith,CallOrange Locksmith of Nashville Tennessee,"
2201 Murfreesboro Pike Building B, Suite 201, Nashville, TN 37217",,https://callorange-nashville-tn.com/,4.6,58,no,"mentions technician + multiple names, clearly not solo owned",,"[{""review_index"": 1, ""text"": ""My technician's name was Tammy""}, {""review_index"": 4, ""text"": ""Jon was amazing""}]",,"[""I was locked out of my bathroom. Called this company as they have a 4.9 rating. My technician's name was Tammy. Wonderful!!!! She was helpful, efficient and understanding!! She needs a raise!!! Beautiful job!! Thank you, Tammy!!!"", ""DO NOT USE THIS COMPANY. I needed help removing a stubborn set screw on 2 door knobs so I could change my locks. That's it. Nothing complicated. They hit me with a $573 bill for maybe 15 minutes of work. I have never felt so ripped off in my life. There is no justification for that kind of pricing on such a simple job. Absolutely disgraceful. Go anywhere else."", ""My keys were locked inside my car, and they came and assisted me within 15 minutes. The customer service as outstanding. Services Lock rekeying"", ""Jon was amazing, he came within 20 minutes just like he promised. When he got there I could not afford what it cost he took off more than half...I really really appreciate Jon and d his company."", ""He was very punctual and professional will call again if I need anything else."", ""Good person knows how to communicate. Help me! Do recommend 10/10 Services Lock rekeying""]"
2026-03-16T09:53:24Z,nashville,locksmith,West End Lock Co.,"
210 17th Ave N, Nashville, TN 37203",,http://www.westendlock.com/,4.5,53,no,a lady behind the counter is a receptionist,,"[{""review_index"": 1, ""text"": ""The lady behind the counter was cool people""}]",,"[""My friend has been asking me to make a key for a long time. Had another copy that didn’t quite work well. Brought the original key to this shop, and they rekeyed it in minutes. The lady behind the counter was cool people. Awesome customer service."", ""Had an awesome experience . The lady that waited on me was an absolute gem. Great customer service and keys worked flawlessly. Will use again."", ""I had the most amazing experience at West End locks. I went in to have a new key made for a 1970 Airstream. They managed to make the key which was a challenge. Christopher was exceptionally helpful in offering suggestions for new locks for our Airbnb‘s. We give them five stars and two thumbs up.. great job Christopher!!!"", ""Don't use this company. Not reliable. I scheduled 2 weeks in advance to rekey a cylinder. Cleared my calendar and stayed home from work for the appointment. On the day of the scheduled service, locksmith was no-show for 9am appointment. I called and they said he was running late and would arrive no later than 11. He also did not show at 11. Complete waste of my time and energy."", ""Our office had some new doors installed with push bars. The door company that installed them gave us 2 dogging keys for the push bars. We needed 3 more. Searched the town over looking for hex or Allen keys. Finally someone told me these are dogging and you can find them at West End Lock Smith. I called them and Chrissy answered and told her what I was looking for and she knew exactly what they were. During my conversation, I let her know where I worked and she said, well I can bring them to your office on my way home!! I said oh no, I can’t ask you to do that and I’d come the next day. She ended up being just what our office needed to us. You don’t find that kind of business nowadays to go out of their way for any of us. We were so thankful and from now on, West End locksmith has our business!!! ❤️🔑🔐🗝️"", ""Very quick service. Needed keys they were fast and accommodating. Price for keys these days are high. But got what I needed.""]"
2026-03-16T09:54:09Z,nashville,locksmith,Nashville Express Locksmith,"
609 Murfreesboro Pike, Nashville, TN 37210",,https://nashvilleexpresslocksmith.com/,4.9,109,yes,"mentions ""very kind man"" rather than very kind people, signifying one guy, even though it says ""they"" in another review",,"[{""review_index"": 1, ""text"": ""They were there shortly after""}, {""review_index"": 2, ""text"": ""Rami was very friendly""}, {""review_index"": 5, ""text"": ""Very kind man!""}, {""review_index"": 6, ""text"": ""Rami is incredible.""}]",rami,"[""Very fast and efficient and reliable. I called them in They were there shortly after I have called several locations. Very professional and communicative. Highly recommend!"", ""Rami was very friendly over the phone and got to my location very quick! The price for his services was reasonable as well despite ha e to come out on a Saturday afternoon."", ""Quick, friendly, and, most importantly, reasonably priced service. I actually called someone else and when they didn’t show up, I called Nashville Express and they were there in 15m and the job was done in 30m. Couldn’t recommend them more highly."", ""Very professional! Very fast! Extremely helpful!"", ""Very kind man! Efficient and excellent service! Came in 30 min!"", ""Rami is incredible. Answered the phone immediately, super professional, extremely quick, and very nice too. Needed an extra key for my car. He drove to me, and got me a new key that looks like it was straight from the dealer. Called several places and express was the cheapest option. Highly recommend!""]"
2026-03-16T09:56:03Z,nashville,mobile detailer,Pro Detail Mobile Nashville,"
330 Franklin Rd Suite 135A-168, Brentwood, TN 37027",,http://www.prodetailmobile.com/,5.0,66,yes,anthony mentioned multiople times as the only person,,"[{""review_index"": 1, ""text"": ""Anthony is AWESOME""}, {""review_index"": 2, ""text"": ""nthony is very friendly""}, {""review_index"": 3, ""text"": ""Anthony does a terrific job""}]",anthony,"[""Anthony is AWESOME! He is quick, professional, and does a wonderful job detailing my mid-size SUV. I’ve used him several times and he always delivers. Please book with him. You won’t regret it! My car loves him."", ""The absolute best auto detailer!! Anthony is very friendly & professional. And he will come to you making the experience super convenient!! I highly recommend his services!! Definitely a customer for life!!"", ""Anthony does a terrific job on all my cars. He’s professional and meticulous. My 20 year old car looks brand new."", ""I really wish I had taken some before and after photos! My Jeep was absolutely covered in white dog hair, and despite my best efforts to clean it, I couldn’t even manage to lift the first layer. But Anthony is a total rockstar! He went above and beyond, and I can’t praise him enough – the pictures will have to do the talking!"", ""This was an amazing experience! The time and detail Anthony spent on my car was the best! My car looks better than when I drove it off the lot! Would absolutely recommend a million times over! Top notch service!! He came to me, was punctual, and very professional!"", ""Phenomenal attention to detail! My vehicle’s interior needed some serious TLC and Anthony exceeded expectations. Communicative, professional, and meticulous - would highly recommend him to anyone!""]"
2026-03-16T09:57:33Z,nashville,mobile detailer,Elite Mobile Detailing Inc.,"
2507 Brick Church Pike, Nashville, TN 37207",,http://www.elitedetailingtn.com/,5.0,25,yes,"even though the other reviews say ""they"" a lot and mention many other things that point towards non solo owned, the 6th review says ""james and team"" which points to james owning the team. Even though he is only mentioned once, he is the only name mentioned and as the owner of the team, signifying that he is the owner",,"[{""review_index"": 1, ""text"": ""Just had elite mobile detailing clean my car interior.""}, {""review_index"": 2, ""text"": ""They were punctual and incredibly thorough.""}, {""review_index"": 3, ""text"": ""The cleaners were professional""}, {""review_index"": 6, ""text"": ""James and team""}]",james,"[""Just had elite mobile detailing clean my car interior. I had a huge food stain in my back seat and they cleaned it out so thoroughly. My whole car looks and smells brand new! 10/10"", ""Elite mobile detailing did a wonderful job. They were punctual and incredibly thorough. My car looks like a new vehicle. I will definitely have them come back for our other vehicles. Also, the price was very reasonable especially for how great of a job they did."", ""Highly recommend. The cleaners were professional, punctual, and polite. My car is spotless."", ""Very nice and courteous. Did an excellent job with the interior. We may have another job later on early Fall. We will be sure to call you guys! Thanks for an excellent job."", ""Great job!! Great service!! Highly recommend. I had them detail my Nissan Frontier. I will make sure to tell anyone looking for a quality detail to use Elite!! Thanks guys!!"", ""James and team did a great job on my car. I had a significant amount of tar on my white car and they did an excellent job of removing it. My car looks new!""]"
2026-03-16T09:58:11Z,nashville,mobile detailer,5 Star Mobile Detailing,"
649 E Old Hickory Blvd, Madison, TN 37115",,Not listed,4.9,39,yes,"ian mentioned many times, also as the owner of the team",,"[{""review_index"": 2, ""text"": ""Ian did an excellent job on my truck""}, {""review_index"": 4, ""text"": ""Ian and the guys""}, {""review_index"": 5, ""text"": ""Ian and his team""}]",ian,"[""I would not recommend this detailing service. I paid him to clean my exterior and interior for $175. My exterior and interior was still dirty when I picked it up. He said it’s because they didn’t scrub it, it was sticky stuff. Didn’t I pay you to scrub it? Hence why I didn’t go to the car wash. I went home to clean it and it came off with just soap and water. He says he’s been doing this for 10 years yet he’s making rookie mistakes. My rugs are still dirty, they didn’t wash them. I would never recommend this business, go elsewhere. Disregard the other reviews because clearly he knows them people. He told me to pick it up at 3:30, I dropped my car off at 10am and it’s still dirty? I wish Google had a zero star button because they’ll receive it. Not everyone deserves to be in business. Close up shop."", ""Highly recommend! Ian did an excellent job on my truck. He washed the truck (inside/outside) and has it looking brand new. If you are looking for a reliable detail service call Ian and 5 Star Mobile Detailing!"", ""5 Star Mobile Detailing was 5-star! They did two vehicles for us. We couldn’t be happier with the work they did. Ian"", ""Ian and the guys at 5 Star Mobile Detailing did a great job. I went for just an interior detail but they did such a thorough job that I went ahead and got a full detail. I’ve been driving this car since 2008 and never had a detail and I brought it back to life!"", ""Ian and his team did the best detailing job, they’re so friendly. My car looks just like it did when I first bought it!"", ""Couldn't have asked for a better job. Restored a 2011 to showroom quality. Absolutely amazed by his services, could not recommend enough.""]"
2026-03-16T09:58:39Z,nashville,mobile detailer,Mont's Elite Detailing,"
520 Zermatt Ave, Nashville, TN 37211",,https://calendly.com/montselitedetailing2,5.0,65,yes,mont is mentioned as a name in reviews and it is the name of the business = he is the owner,,"[{""review_index"": 1, ""text"": ""Mont was exceptional""}]",mont,"[""Mont was exceptional and left my car looking like it came straight from the dealership. I couldn’t ask for a better result, especially for his very reasonable price. I would recommend him to anyone."", ""My car was filthy from the snow and driving through mud but Mont’s Elite Detailing did an excellent job cleaning and polishing the exterior! My car is still beautiful and shiny almost 3 weeks later!"", ""Bro got my car right in every way possible. I’m glad to see people like Monty get into this business and help others for their cars. And The PRICE IS UNBELIEVABLY CHEAP. He is such a friendly guy and I’ll definitely be coming to him every time now."", ""Mont's Elite Detailing is my go to when it comes to detailing in Nashville Area. Communication and customer service is amazing not to mention the job they did on my car. Will definitely be using again. Highly recommend to anyone in Nashville in need of detail!"", ""I've always cleaned my cars over the years and have never felt the need to have a car detailed. But decided to treat myself for once and I couldn't be happier I did. Mont has changed my view about having a car detailed; it's just next level stuff. Mont did a fantastic job both inside and out. My car is ten years old but you would never know it by looking at it after he was finished. Mont was incredibly thorough, fairly priced, and made sure I was completely satisifed with it before he left. A great experience overall and I wouldn't think twice about having Mont baby your car. Well worth it."", ""Great work. Very attentive to details. Mont came to us so it was very convenient. Work truck so had heavy use, now it’s clean inside and out.""]"
2026-03-16T09:59:39Z,nashville,mobile detailer,South Suds | Mobile Detailing,"
1900 Richard Jones Rd Y4, Nashville, TN 37215",,https://southsuds.co/,5.0,17,yes,james mentioned many times as the main person,,"[{""review_index"": 1, ""text"": ""James from South Suds""}, {""review_index"": 5, ""text"": ""Book with James, you won’t regret""}, {""review_index"": 6, ""text"": ""James did an amazing job""}]",james,"[""James from South Suds did an absolutely exceptional job on my vehicles. The attention to detail was on another level, every surface looked brand new, even areas I hadn’t noticed before. He took his time, explained his process, and delivered results that honestly exceeded anything I expected. Easily the best detail I’ve ever had."", ""i was hesitant to get a detail because of the price difference compared to a car wash but my mind has been changed, my car looks brand new, i will definitely be returning"", ""Hands down the best detail my car has ever had. These guys crushed it. My seats, mats, and cupholders were a disaster and they somehow made everything look and smell brand new. The outside is super shiny with zero streaks or missed spots. Super easy to book, they were on time, and the whole experience was stress-free. I’ll definitely be using them again and recommending them to friends and family"", ""Hands down so perfect! It’s hard to find somebody that really understands OCD. I’m perfectionist and My car looks like the day I took it from the showroom."", ""Amazing work! Book with James, you won’t regret! He did a phenomenal job on detailing my three vehicles!"", ""James did an amazing job cleaning my white Jeep grand Cherokee after all the snow and salt my car felt brand new!""]"
2026-03-16T10:02:26Z,nashville,power washer,Outdoor ProWash LLC,"
6319 Pettus Rd, Cane Ridge, TN 37013",,https://outdoorwash.com/,4.9,75,yes,george mentioned many times as the only owner,,"[{""review_index"": 1, ""text"": ""George is so friendly and helpful""}, {""review_index"": 2, ""text"": ""George makes the scheduling proces""}, {""review_index"": 3, ""text"": ""George is reliable""}]",george,"[""These guys did such an amazing job. George is so friendly and helpful. They did pressure washing, replaced boards on my deck, and totally re-stained it. Looks brand new! Totally recommend!"", ""I have trusted Outdoor ProWash with a few of my homes over the last decade. George makes the scheduling process incredibly simple, turnaround time is fast (within a week) and the results last a long time. Highly recommend!"", ""I used this company a long time ago and kept their information for the future (which is now) because they did such a good job. George is reliable - he does what he says, when he says and has great communication (emails, texts and phone). He let me know when he was on the way and we walked through what was going to be done then went back over the drying process after he was finished. He pressure washed my drive way and parking area and then sealed both. Part concrete and part asphalt. He did a great job. I will be using him again when needed."", ""I have to say that I was a little skeptical that my roof was going to look much better after being washed. It was pretty rough looking. However, Outdoor ProWash has it looking back to new. The whole process was really easy. I requested a quote through their website. I was contacted that night with a quote. After I accepted it, a time was set up to come out and work on the house. About 15 minutes prior to the worker showing up, he texted to say he was on the way. There was good communication throughout the process, and it really couldn't have been any easier. I will let the pictures speak for themselves. If you have a dirty roof and want it to look clean again, then set up an appointment with Outdoor ProWash and let them take care of it for you."", ""They repaired an outside drain for a very reasonable price. On top of that they were very pleasant and cheerful even while doing some unpleasant work. Highly recommend."", ""Excellent experience with this company! I was very impressed from start to finish. They were the first to respond to my inquiry. I received a quote and detailed proposal within hours of my request, and had an appointment scheduled in no time. They sent a friendly text reminder the day before the cleaning and went over any prep work that I should take care of before they arrive (moving items away from the house, moving items off the porch, types of payment accepted,etc). On the day of the cleaning, I received a message when they were en route. I stayed inside while the work was done and came out as they were preparing to leave. I couldn’t believe what a thorough job they did! Everything looked new! I am beyond pleased with their work. (Side note: Two companies that I had requested a quote from at the same time as Outdoor ProWash finally got back to me AFTER the work had been completed. They quoted 300 and 375 MORE than I paid! I will definitely be using George again!)""]"
2026-03-16T10:05:27Z,nashville,power washer,Pro Wash Nashville,"
41 Peabody St, Nashville, TN 37210",,http://prowashnashville.net/,5.0,18,yes,"even though a few of the reviews mention they and multiple people, CJ is mentioned frequently as the main guy",,"[{""review_index"": 2, ""text"": ""Their work is always top quality!""}, {""review_index"": 3, ""text"": ""CJ was fantastic""}, {""review_index"": 4, ""text"": ""CJ and the Pro Wash team r""}, {""review_index"": 6, ""text"": ""CJ and Pro Wash LLC""}]",CJ,"[""I just had to share my experience with ProWash Nashville. We’ve used them for pressure washing twice in the last month, and they’ve been nothing short of amazing! Super easy to work with, always on time, and they really go above and beyond with their work. Seriously, if you need any pressure washing done, these are your guys! I can’t recommend them enough. You’ll be so happy with the results"", ""ProWash Nashville has always been a reliable and honest company to work with. Their work is always top quality! I would highly recommend reaching out for all you pressure washing needs!"", ""CJ was fantastic. Came out the same day I called. He could've scheduled me a week out due to a big job coming up, but he said he could squeeze me in, and he did. Really appreciate that. The place looks new, not exaggerating. By the time another company got back to me a few hours later to give me an estimate, CJ had already come out and did the job. Unfortunately I can't use ProWash Nashville again because I'm moving out of the country but I would HIGHLY recommend using them. 100%"", ""The crew at Pro Wash did a fantastic job cleaning our community center at our church. We had planned on having the building painted, but CJ and the Pro Wash team removed all the mold and stains from the building and surrounding concrete areas and made the property look new!"", ""As a Realtor here in Middle Tennessee, I specialize in selling homes quickly for top dollar. In order to accomplish that, I need my properties READY to show to prospective buyers. Attention to detail is extremely important! That's why the only company I trust to clean the exteriors, gutters, roofs, driveways, patios, and decks of my great listings is ProWash Nashville. These guys do the best job for the best price...every single time! In fact, these guys have done every bit of that for my personal home. They've even cleaned my boat! I stand behind these guys and would be glad to give a personal reference. Call me at 615-479-SONS. Thanks for reading!"", ""CJ and Pro Wash LLC made my driveway look brand new! I cannot express the happiness it has given me to see how much of a difference a clean driveway made our home look. He will be coming back in a couple of months to clean our roof as well. Pro Was LLC is definitely the \""Premier Pressure washing company in Nashville and middle TN\""""]"
